match_id,competition,source_event_id,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_total_shots,away_total_shots,home_blocked_shots,away_blocked_shots,home_shots_insidebox,away_shots_insidebox,home_shots_outsidebox,away_shots_outsidebox,home_fouls,away_fouls,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_ball_possession,away_ball_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_total_passes,away_total_passes,home_passes_accurate,away_passes_accurate,home_passes,away_passes,home_expected_goals,away_expected_goals,home_goals_prevented,away_goals_prevented,stats_covered,xg_raw_present,xg_covered,xg_zero_inconsistent_with_shots,xg_both_zero,xg_placeholder_suspected,xg_analysis_eligible,xg_quality_status
202526-0411,UEL,2327910,7,1,8,7,20,8,5,0,18,3,2,5,16,16,9,2,1,7,66,34,1,1,0,1,0,4,603,311,520,220,86,71,4,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0412,UEL,2327914,11,7,6,1,22,8,5,0,11,6,11,2,7,15,13,2,3,0,65,35,1,5,0,1,3,8,551,309,486,231,88,75,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0413,UEL,2327913,3,4,7,5,12,12,2,3,6,9,6,3,10,14,4,6,1,2,44,56,0,4,0,0,1,3,358,456,291,374,81,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0414,UEL,2327915,3,5,1,9,6,21,2,7,5,13,1,8,6,9,3,10,1,1,25,75,1,2,0,0,4,2,228,667,154,600,68,90,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0415,UEL,2327912,3,2,2,2,8,10,3,6,5,6,3,4,13,15,3,8,0,2,51,49,2,2,0,0,1,1,457,436,390,365,85,84,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0416,UEL,2327908,6,3,9,2,25,9,10,4,16,7,9,2,20,7,7,4,3,0,65,35,1,4,0,1,2,4,607,324,550,264,91,81,1,1,-2,-2,True,True,True,False,False,False,True,ELIGIBLE
202526-0417,UEL,2329359,7,2,5,6,14,11,2,3,10,7,4,4,12,11,5,4,1,0,52,48,0,1,0,0,2,5,451,412,382,349,85,85,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0836,UECL,2328179,4,0,9,1,15,2,2,1,9,2,6,0,13,13,7,2,2,1,61,39,1,4,0,1,0,1,490,322,388,224,79,70,3,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0838,UECL,2328181,1,2,9,0,15,4,5,2,12,2,3,2,16,16,8,2,3,1,67,33,2,2,0,0,1,1,587,288,508,193,87,67,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0839,UECL,2328180,1,5,8,3,15,10,6,2,11,7,4,3,13,17,6,4,5,2,52,48,3,4,0,0,4,1,348,330,263,256,76,78,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0840,UECL,2328175,3,5,5,9,12,20,4,6,6,15,6,5,15,17,4,6,2,0,38,62,2,1,0,0,4,1,260,423,185,338,71,80,1,3,-2,-2,True,True,True,False,False,False,True,ELIGIBLE
202526-0841,UECL,2328178,5,0,7,3,14,5,2,2,10,3,4,2,6,10,4,6,1,1,48,52,0,2,0,0,0,2,428,456,343,382,80,84,3,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0842,UECL,2328182,3,4,4,5,11,14,4,5,7,8,4,6,14,14,4,3,1,2,43,57,3,2,0,0,2,3,383,538,324,471,85,88,1,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0843,UECL,2328176,1,6,4,6,8,14,3,2,2,10,6,4,14,9,3,2,1,1,47,53,3,3,0,0,5,0,369,432,276,345,75,80,0,1,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0844,UECL,2328177,2,4,2,8,6,16,2,4,4,8,2,8,23,8,2,4,2,3,48,52,2,1,0,0,3,1,406,430,309,345,76,80,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0147,UCL,2328060,1,8,5,2,9,14,3,4,6,12,3,2,31,0,4,7,5,0,43,57,3,4,0,0,5,1,257,347,186,276,72,80,0,2,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0148,UCL,2328059,3,3,8,2,18,7,7,2,13,4,5,3,12,10,5,3,1,0,64,36,2,1,0,0,4,2,668,387,598,310,90,80,2,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0149,UCL,2328064,6,3,5,4,14,8,3,1,12,6,2,2,10,13,9,1,1,1,67,33,1,3,0,0,2,3,649,324,577,258,89,80,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0150,UCL,2328065,4,2,7,4,17,9,6,3,13,8,4,1,14,16,4,4,0,0,64,36,1,3,1,0,1,4,683,383,604,297,88,78,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0151,UCL,2328067,9,1,4,1,18,4,5,2,8,2,10,2,15,14,6,0,0,1,50,50,2,3,0,0,0,8,500,524,430,459,86,88,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0152,UCL,2328062,9,2,3,4,17,8,5,2,9,3,8,5,16,11,4,2,2,0,39,61,1,4,0,0,2,8,332,531,256,461,77,87,3,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0153,UCL,2328063,4,2,8,6,18,10,6,2,10,5,8,5,7,9,3,6,1,3,40,60,1,1,0,0,1,3,301,459,221,393,73,86,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0154,UCL,2328066,9,5,11,3,25,9,5,1,11,6,14,3,7,9,9,1,3,3,71,29,1,3,0,1,3,8,700,295,643,226,92,77,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0155,UCL,2328061,6,4,7,6,14,12,1,2,11,6,3,6,10,11,3,6,1,1,61,39,1,3,1,0,4,2,526,322,462,265,88,82,3,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0156,UCL,2328069,2,5,3,9,5,18,0,4,4,9,1,9,12,13,2,3,1,1,41,59,1,2,0,0,5,1,377,541,289,471,77,87,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0157,UCL,2328068,3,4,3,8,9,16,3,4,7,11,2,5,9,19,2,8,1,1,39,61,2,3,0,0,2,1,313,497,244,434,78,87,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0158,UCL,2328072,2,7,5,2,8,14,1,5,5,8,3,6,12,15,3,2,1,3,48,52,4,0,0,0,4,3,469,502,416,449,89,89,1,3,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0159,UCL,2328071,6,6,2,11,10,23,2,6,10,12,0,11,11,6,0,3,1,1,24,76,2,3,0,0,4,3,228,736,169,675,74,92,2,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0160,UCL,2328075,9,3,9,3,23,7,5,1,15,3,8,4,9,16,9,3,2,1,66,34,1,1,0,0,2,6,594,313,514,229,87,73,2,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0161,UCL,2328070,11,4,5,5,18,12,2,3,12,9,6,3,11,17,4,4,3,0,50,50,2,1,0,0,3,8,478,472,416,413,87,88,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0162,UCL,2328073,4,5,2,4,8,12,2,3,7,7,1,5,11,13,2,5,3,0,59,41,0,2,0,0,5,2,516,358,419,264,81,74,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0163,UCL,2328076,4,3,6,3,15,8,5,2,7,6,8,2,13,17,6,3,3,4,53,47,2,3,0,0,2,4,489,440,406,362,83,82,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0164,UCL,2328074,6,3,9,3,21,7,6,1,12,5,9,2,7,9,6,0,0,2,53,47,2,3,0,0,2,5,530,481,474,424,89,88,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0418,UEL,2327918,8,2,4,5,17,8,5,1,11,7,6,1,7,7,3,4,1,2,43,57,0,2,0,0,2,6,430,555,357,486,83,88,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0419,UEL,2327922,9,7,3,4,25,14,13,3,16,11,9,3,13,15,8,5,3,2,67,33,2,3,0,1,6,5,593,284,500,208,84,73,4,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0420,UEL,2329360,12,3,7,2,23,5,4,0,17,3,6,2,13,14,4,4,1,0,61,39,0,3,0,0,2,9,431,293,355,204,82,70,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0421,UEL,2327919,3,8,4,6,11,18,4,4,6,13,5,5,16,12,2,7,0,1,25,75,3,5,1,0,7,2,213,629,145,549,68,87,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0422,UEL,2327921,3,3,5,6,11,11,3,2,10,7,1,4,17,15,5,3,3,0,40,60,3,3,0,0,3,2,352,551,266,474,76,86,2,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0423,UEL,2327920,5,3,2,4,10,8,3,1,6,6,4,2,6,12,5,2,3,3,60,40,0,0,0,0,1,5,654,454,584,398,89,88,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0424,UEL,2327923,2,4,9,5,12,11,1,2,8,6,4,5,12,17,4,2,2,0,57,43,2,4,0,0,3,3,590,439,499,360,85,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0425,UEL,2327916,4,7,8,4,17,16,5,5,12,11,5,5,9,14,5,4,1,1,59,41,1,2,0,0,4,3,482,331,411,258,85,78,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0426,UEL,2327917,2,2,1,5,3,9,0,2,1,7,2,2,17,13,0,4,2,2,42,58,1,1,0,0,1,2,396,529,306,451,77,85,0,1,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0845,UECL,2328190,4,4,6,5,13,12,3,3,11,12,2,0,19,12,3,2,1,1,44,56,3,3,0,0,3,2,381,491,273,381,72,78,2,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0846,UECL,2328186,5,1,4,3,10,6,1,2,6,1,4,5,13,8,7,2,3,3,62,38,0,1,0,0,1,5,658,406,567,310,86,76,1,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0847,UECL,2328183,7,1,14,0,29,1,8,0,20,1,9,0,8,11,10,0,3,4,80,20,1,4,0,0,0,6,622,161,546,97,88,60,3,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0848,UECL,2328188,2,0,7,2,11,5,2,3,4,4,7,1,6,8,5,5,0,2,68,32,1,0,0,0,0,2,643,303,560,241,87,80,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0849,UECL,2328184,4,0,7,4,16,5,5,1,8,3,8,2,7,8,8,2,3,0,73,27,0,1,0,0,0,2,632,224,573,157,91,70,1,0,-2,-2,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0850,UECL,2328185,2,3,2,9,5,17,1,5,3,13,2,4,20,18,0,4,2,1,65,35,3,2,0,0,1,1,532,266,451,192,85,72,0,2,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0851,UECL,2329921,6,2,6,3,16,7,4,2,9,6,7,1,10,12,6,0,0,0,55,45,1,3,0,0,1,3,555,462,483,383,87,83,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0852,UECL,2328187,5,9,4,5,11,17,2,3,7,11,4,6,10,14,3,6,5,2,59,41,1,3,0,0,8,4,469,321,419,274,89,85,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0853,UECL,2328189,8,1,7,3,16,4,1,0,14,3,2,1,15,14,3,1,5,0,52,48,0,1,0,0,1,4,416,382,351,315,84,82,3,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0427,UEL,2327932,8,3,4,1,13,6,1,2,10,5,3,1,12,18,3,1,2,2,66,34,0,2,0,0,3,6,578,294,524,240,91,82,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0428,UEL,2327927,3,0,6,5,16,9,7,4,12,4,4,5,6,14,11,3,3,4,54,46,2,2,1,0,0,4,441,388,382,320,87,82,1,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0429,UEL,2327925,6,4,7,5,18,10,5,1,11,6,7,4,11,7,11,2,1,0,40,60,3,4,0,0,4,6,278,449,214,363,77,81,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0430,UEL,2327926,7,2,7,7,19,14,5,5,13,8,6,6,13,9,7,5,3,1,49,51,2,3,0,0,1,4,424,444,362,376,85,85,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0431,UEL,2327931,10,1,11,3,23,7,2,3,19,2,4,5,10,10,7,0,2,2,65,35,1,3,0,1,1,6,566,305,497,230,88,75,4,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0432,UEL,2327924,2,3,7,7,11,14,2,4,9,10,2,4,11,17,2,6,2,3,40,60,0,0,0,0,1,2,383,580,320,519,84,89,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0433,UEL,2327929,6,3,1,7,9,10,2,0,6,6,3,4,10,12,2,6,0,2,34,66,2,3,0,0,3,4,323,626,248,559,77,89,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0434,UEL,2327928,6,8,7,0,20,9,7,1,12,7,8,2,6,14,9,2,1,1,64,36,2,1,0,0,4,3,624,363,555,298,89,82,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0435,UEL,2327930,6,4,5,1,12,12,1,7,9,6,3,6,26,22,2,5,0,1,52,48,4,4,0,0,4,4,387,349,323,294,83,84,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0854,UECL,2328195,5,6,7,3,17,9,5,0,8,5,9,4,9,7,6,3,2,2,41,59,2,1,0,0,4,4,439,671,375,602,85,90,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0855,UECL,2328197,7,4,8,4,21,9,6,1,14,3,7,6,14,14,2,1,3,2,35,65,2,2,0,0,3,4,272,507,187,413,69,81,4,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0856,UECL,2328191,6,3,5,2,20,7,9,2,11,5,9,2,10,12,5,4,0,3,62,38,2,2,0,0,2,5,590,357,507,275,86,77,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0857,UECL,2328193,7,3,2,3,10,10,1,4,9,5,1,5,11,8,4,6,5,2,66,34,0,1,0,0,3,1,596,301,513,230,86,76,2,0,-2,-2,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0858,UECL,2328192,3,3,4,3,7,8,0,2,4,2,3,6,16,23,2,4,2,1,31,69,3,3,0,1,2,2,252,554,170,468,67,84,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0859,UECL,2328194,5,5,6,3,12,10,1,2,9,6,3,4,11,16,4,2,1,0,40,60,2,3,0,0,4,3,310,471,229,374,74,79,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0860,UECL,2328198,6,3,13,2,28,9,9,4,19,4,9,5,8,1,7,6,0,2,66,34,4,1,0,0,1,3,577,302,500,232,87,77,3,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0861,UECL,2328196,2,5,5,7,10,19,3,7,6,10,4,9,13,7,6,3,0,2,38,62,1,0,1,0,4,2,336,552,254,487,76,88,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0862,UECL,2328199,1,8,7,5,9,17,1,4,7,12,2,5,12,20,3,3,2,2,52,48,5,3,0,0,7,1,385,369,278,254,72,69,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0165,UCL,2328077,3,4,3,4,7,11,1,3,5,8,2,3,15,8,10,4,0,0,62,38,1,1,0,0,2,4,658,405,585,333,89,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0166,UCL,2328078,3,5,10,7,15,16,2,4,8,14,7,2,9,17,4,5,1,4,66,34,5,2,1,0,4,2,552,290,464,206,84,71,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0167,UCL,2328083,8,2,3,4,13,10,2,4,11,5,2,5,17,12,3,2,0,1,67,33,1,0,0,1,1,3,628,312,571,250,91,80,4,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0168,UCL,2328081,6,2,6,2,15,5,3,1,12,3,3,2,18,12,4,0,6,1,56,44,1,2,0,1,2,3,516,417,456,349,88,84,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0169,UCL,2328085,6,16,2,2,18,23,10,5,10,21,8,2,6,17,6,8,0,3,58,42,0,4,0,0,12,4,545,395,455,313,83,79,2,3,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0170,UCL,2328079,7,2,6,1,19,7,6,4,15,6,4,1,4,8,9,3,1,1,55,45,0,2,0,0,0,9,589,487,529,420,90,86,2,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0171,UCL,2328080,7,9,6,5,18,20,5,6,14,17,4,3,18,0,11,5,1,1,58,42,5,3,0,0,7,5,530,381,454,314,86,82,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0172,UCL,2328084,3,4,2,5,8,12,3,3,4,9,4,3,21,22,2,5,5,0,52,48,2,3,0,0,4,3,318,291,217,192,68,66,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0173,UCL,2328082,8,3,4,3,17,11,5,5,14,7,3,4,18,6,6,4,1,2,55,45,2,2,0,0,3,8,545,454,484,387,89,85,3,0,2,2,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0174,UCL,2328086,9,4,4,6,18,13,5,3,12,8,6,5,19,10,5,0,0,0,54,46,2,4,0,0,2,6,461,413,376,323,82,78,3,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0175,UCL,2328087,4,6,6,5,17,14,7,3,11,11,6,3,14,9,5,3,1,0,48,52,2,3,0,0,4,3,398,446,314,372,79,83,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0176,UCL,2328092,8,2,4,3,12,8,0,3,11,8,1,0,16,13,6,1,2,0,40,60,2,2,0,0,1,5,344,534,275,462,80,87,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0177,UCL,2328089,6,6,6,7,15,17,3,4,8,12,7,5,12,8,7,6,1,2,48,52,0,1,0,0,5,4,488,527,416,451,85,86,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0178,UCL,2328093,3,7,1,8,9,21,5,6,6,17,3,4,7,7,5,6,3,3,46,54,0,0,0,0,3,3,459,532,376,456,82,86,1,3,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0179,UCL,2328094,9,6,9,1,27,9,9,2,21,8,6,1,9,9,11,4,0,3,63,37,1,0,0,0,2,8,571,330,511,264,89,80,3,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0180,UCL,2328088,8,7,7,5,18,15,3,3,10,9,8,6,12,7,3,5,1,4,41,59,1,2,0,0,3,5,384,580,311,504,81,87,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0181,UCL,2328090,6,5,3,5,15,11,6,1,8,7,7,4,10,16,5,5,1,1,67,33,0,1,1,0,1,1,623,290,557,210,89,72,2,2,-2,-2,True,True,True,False,False,False,True,ELIGIBLE
202526-0182,UCL,2328091,9,1,8,6,19,9,2,2,13,7,6,2,8,14,3,5,1,0,45,55,1,3,0,0,1,6,475,572,413,500,87,87,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0436,UEL,2327937,6,2,4,6,13,12,3,4,8,9,5,3,13,20,6,6,2,2,54,46,2,3,0,0,1,4,452,374,367,287,81,77,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0437,UEL,2327941,8,1,5,1,19,6,6,4,11,4,8,2,11,12,7,0,1,6,61,39,2,1,0,0,0,6,568,374,509,315,90,84,2,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0438,UEL,2327940,3,0,2,5,6,8,1,3,4,6,2,2,16,13,4,3,3,0,56,44,2,2,0,0,0,0,501,386,438,318,87,82,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0439,UEL,2327939,7,6,7,1,19,10,5,3,9,6,10,4,15,11,7,3,0,2,50,50,2,2,0,0,6,7,344,359,259,255,75,71,1,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0440,UEL,2327936,6,1,8,3,18,5,4,1,6,3,12,2,7,17,7,4,2,2,66,34,4,4,1,0,0,5,588,290,519,220,88,76,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0441,UEL,2327933,4,4,5,2,14,6,5,0,11,3,3,3,11,9,6,2,1,2,49,51,1,3,0,0,1,3,463,483,403,421,87,87,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0442,UEL,2327938,9,0,5,2,17,3,3,1,11,0,6,3,12,6,5,1,0,1,64,36,2,1,0,0,0,5,698,376,626,299,90,80,3,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0443,UEL,2327934,7,4,4,3,16,9,5,2,9,6,7,3,12,9,6,8,1,2,45,55,2,1,0,0,3,6,349,434,267,342,77,79,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0444,UEL,2327935,4,7,2,9,7,19,1,3,5,13,2,6,7,16,1,7,3,0,43,57,2,3,0,0,5,1,444,569,372,498,84,88,3,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0863,UECL,2328201,9,2,7,1,22,5,6,2,11,2,11,3,6,18,8,6,1,1,73,27,2,4,0,0,2,7,652,235,579,156,89,66,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0864,UECL,2328206,11,4,7,4,22,10,4,2,14,9,8,1,24,11,8,1,3,4,60,40,6,4,1,1,3,8,399,274,314,191,79,70,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0865,UECL,2328200,6,3,3,6,12,14,3,5,8,11,4,3,10,8,3,7,5,0,38,62,2,3,0,0,2,4,314,525,236,436,75,83,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0866,UECL,2328204,3,5,3,8,6,16,0,3,3,12,3,4,9,12,3,7,1,3,55,45,1,3,0,0,6,1,517,411,414,328,80,80,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0867,UECL,2328205,5,4,6,6,11,13,0,3,10,6,1,7,6,13,4,8,1,1,43,57,2,5,0,0,4,3,393,524,325,452,83,86,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0868,UECL,2328208,6,3,2,3,15,10,7,4,11,6,4,4,11,12,8,2,0,1,55,45,1,2,0,0,2,2,418,344,340,264,81,77,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0869,UECL,2328207,7,4,7,5,20,11,6,2,12,6,8,5,28,8,3,5,0,3,31,69,2,2,0,0,3,5,221,510,151,424,68,83,2,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0870,UECL,2328202,2,1,3,3,8,9,3,5,3,5,5,4,17,18,1,6,0,3,43,57,4,2,0,0,1,1,383,501,289,405,75,81,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0871,UECL,2328203,3,6,2,10,9,22,4,6,7,11,2,11,13,17,10,5,2,2,49,51,5,4,0,0,5,1,373,377,294,305,79,81,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0445,UEL,2327942,14,4,13,4,30,9,3,1,26,8,4,1,10,8,6,2,2,3,52,48,0,2,0,0,3,9,435,421,352,341,81,81,4,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0446,UEL,2327945,5,2,5,7,14,13,4,4,8,5,6,8,9,15,6,5,3,4,39,61,1,1,1,0,2,4,342,545,252,443,74,81,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0447,UEL,2327944,2,9,3,5,6,20,1,6,2,15,4,5,9,6,2,5,3,2,39,61,3,4,0,0,5,2,356,550,272,479,76,87,0,2,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0448,UEL,2327949,7,4,4,5,13,13,2,4,8,5,5,8,13,11,2,6,2,1,47,53,4,1,0,0,3,5,500,547,426,475,85,87,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0449,UEL,2327950,0,8,4,7,5,18,1,3,3,15,2,3,12,12,0,3,0,2,33,67,5,2,1,0,2,0,319,634,248,567,78,89,0,4,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0450,UEL,2327948,10,1,6,0,22,1,6,0,11,0,11,1,14,10,7,0,0,0,65,35,4,1,0,0,1,7,675,368,612,300,91,82,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0451,UEL,2327947,4,2,3,1,8,7,1,4,5,3,3,4,9,21,7,3,1,0,54,46,3,3,0,0,1,2,497,429,418,355,84,83,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0452,UEL,2327943,6,5,3,1,12,9,3,3,8,7,4,2,20,18,8,3,0,1,48,52,3,4,1,1,4,5,363,401,287,315,79,79,2,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0453,UEL,2327946,7,3,5,2,18,6,6,1,10,2,8,4,12,11,3,3,1,2,65,35,1,1,0,0,2,4,605,320,528,243,87,76,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0872,UECL,2328214,3,3,4,6,9,10,2,1,7,4,2,6,11,13,1,7,1,2,47,53,4,1,0,0,2,2,396,459,314,376,79,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0873,UECL,2328212,3,4,1,8,10,12,6,0,6,10,4,2,13,16,7,3,3,1,52,48,3,2,0,0,3,3,470,441,410,366,87,83,1,2,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0874,UECL,2328216,4,6,4,5,12,18,4,7,6,10,6,8,7,12,5,7,0,4,38,62,1,0,0,0,4,2,338,557,265,460,78,83,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0875,UECL,2328209,2,3,1,7,5,19,2,9,5,7,0,12,16,15,2,10,1,1,38,62,2,4,0,0,3,1,280,473,183,397,65,84,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0876,UECL,2328213,5,1,7,4,23,6,11,1,10,4,13,2,19,14,7,1,2,2,63,37,1,7,0,0,1,5,513,302,423,207,82,69,1,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
