fold,test_season,power_carry,competition,draw_at_even,draw_shape,matches,brier_1x2,log_loss_1x2,distance_from_reference
5,2024/25,0.75,UECL,0.26,1.0,1255,0.5721923448593358,0.9653322404818633,0.020000000000000018
5,2024/25,0.75,UECL,0.28,1.5,1255,0.5722171817615924,0.9656628131416786,0.01
5,2024/25,0.75,UECL,0.28,1.25,1255,0.5723853953014353,0.9657200986333498,0.005
5,2024/25,0.75,UECL,0.26,1.5,1255,0.5721358977201068,0.9657459470967021,0.03000000000000002
5,2024/25,0.75,UECL,0.24,1.0,1255,0.5724666430440639,0.9658755074333844,0.040000000000000036
5,2024/25,0.75,UECL,0.24,1.25,1255,0.5725921374928863,0.966403431033452,0.04500000000000003
5,2024/25,0.75,UECL,0.28,1.0,1255,0.5728462138505838,0.9665837446107124,0.0
5,2024/25,0.75,UECL,0.3,1.5,1255,0.5731454554273212,0.9671444056274011,0.029999999999999964
5,2024/25,0.75,UECL,0.28,2.0,1255,0.5724645215926168,0.9673837131969436,0.02
5,2024/25,0.75,UECL,0.24,1.5,1255,0.5729016033028643,0.9675485876129724,0.05000000000000004
5,2024/25,0.75,UECL,0.3,2.0,1255,0.5729379433483973,0.9677872883617693,0.039999999999999966
5,2024/25,0.75,UECL,0.3,1.25,1255,0.5736092147475906,0.9678546591787425,0.024999999999999963
5,2024/25,0.75,UECL,0.22,1.0,1255,0.5736691084047678,0.9684097005973792,0.060000000000000026
5,2024/25,0.75,UECL,0.26,2.0,1255,0.5727750869223148,0.9684944512470118,0.04000000000000002
5,2024/25,0.75,UECL,0.3,1.0,1255,0.5744282500178075,0.969484817231214,0.019999999999999962
5,2024/25,0.75,UECL,0.22,1.25,1255,0.5740226991304928,0.9695735631350678,0.06500000000000003
5,2024/25,0.75,UECL,0.32,2.0,1255,0.5741953521896561,0.9695829482017186,0.059999999999999984
5,2024/25,0.75,UECL,0.32,1.5,1255,0.574920718717293,0.9700735171390115,0.04999999999999998
5,2024/25,0.75,UECL,0.22,1.5,1255,0.5745142985098651,0.9712749424104737,0.07000000000000002
5,2024/25,0.75,UECL,0.24,2.0,1255,0.5738696393374912,0.9712786634733989,0.06000000000000004
5,2024/25,0.75,UECL,0.32,1.25,1255,0.5757178278883333,0.97147671475693,0.04499999999999998
5,2024/25,0.75,UECL,0.34,2.0,1255,0.5762367481163934,0.9726771802722393,0.08
5,2024/25,0.75,UECL,0.2,1.0,1255,0.5757997409414477,0.9731993557469134,0.08000000000000002
5,2024/25,0.75,UECL,0.32,1.0,1255,0.576938453361007,0.9739297567324618,0.03999999999999998
5,2024/25,0.75,UECL,0.34,1.5,1255,0.577542971631508,0.9743624237376112,0.06999999999999999
5,2024/25,0.75,UECL,0.2,1.25,1255,0.5763380544626864,0.9749650470814709,0.08500000000000002
5,2024/25,0.75,UECL,0.22,2.0,1255,0.575748178838146,0.9759444004265814,0.08000000000000003
5,2024/25,0.75,UECL,0.34,1.25,1255,0.578711234723663,0.9765035929315024,0.065
5,2024/25,0.75,UECL,0.36,2.0,1255,0.5790621311286088,0.9769994495651734,0.09999999999999996
5,2024/25,0.75,UECL,0.2,1.5,1255,0.5769739833411089,0.9771963787157021,0.09000000000000001
5,2024/25,0.75,UECL,0.34,1.0,1255,0.5803768238801826,0.9798448178840915,0.06
5,2024/25,0.75,UECL,0.36,1.5,1255,0.5810122141699662,0.9799473056496958,0.08999999999999996
5,2024/25,0.75,UECL,0.18,1.0,1255,0.5788585406541034,0.98060445366073,0.10000000000000003
5,2024/25,0.75,UECL,0.38,2.0,1255,0.5826715012263027,0.98249815915613,0.11999999999999998
5,2024/25,0.75,UECL,0.2,2.0,1255,0.578410705424279,0.9827664171283166,0.10000000000000002
5,2024/25,0.75,UECL,0.36,1.25,1255,0.58258943525358,0.9828775062685855,0.08499999999999996
5,2024/25,0.75,UECL,0.18,1.25,1255,0.5795382034894673,0.9829413694701253,0.10500000000000004
5,2024/25,0.75,UECL,0.18,1.5,1255,0.580280657796596,0.9856787199347544,0.11000000000000003
5,2024/25,0.75,UECL,0.38,1.5,1255,0.5853284463326675,0.9867844096232379,0.10999999999999997
5,2024/25,0.75,UECL,0.36,1.0,1255,0.584743361575334,0.9871833824335224,0.07999999999999996
5,2024/25,0.75,UECL,0.38,1.25,1255,0.5873524294780844,0.990561974238575,0.10499999999999998
5,2024/25,0.75,UECL,0.18,2.0,1255,0.5818572190958904,0.9921135375768013,0.12000000000000004
5,2024/25,0.75,UECL,0.38,1.0,1255,0.5900380664464614,0.9959231776064736,0.09999999999999998
5,2024/25,0.75,UEL,0.26,1.0,1917,0.5752820557114935,0.9688656832957564,0.020000000000000018
5,2024/25,0.75,UEL,0.24,1.0,1917,0.5755114527446458,0.9692752954741207,0.040000000000000036
5,2024/25,0.75,UEL,0.26,1.25,1917,0.57577288003936,0.9696817232037177,0.02500000000000002
5,2024/25,0.75,UEL,0.28,1.25,1917,0.5761294322926392,0.9701922480277201,0.005
5,2024/25,0.75,UEL,0.28,1.0,1917,0.575936471784899,0.9702470278860706,0.0
5,2024/25,0.75,UEL,0.24,1.25,1917,0.5762521952444023,0.9709058918859713,0.04500000000000003
5,2024/25,0.75,UEL,0.28,1.5,1917,0.576610706002334,0.9712664838612713,0.01
5,2024/25,0.75,UEL,0.26,1.5,1917,0.5764874584243659,0.9714814610680786,0.03000000000000002
5,2024/25,0.75,UEL,0.22,1.0,1917,0.5766246628843559,0.9716664399339286,0.060000000000000026
5,2024/25,0.75,UEL,0.3,1.25,1917,0.5773218520042401,0.9722896014994705,0.024999999999999963
5,2024/25,0.75,UEL,0.3,1.5,1917,0.5775286392895684,0.97259467449341,0.029999999999999964
5,2024/25,0.75,UEL,0.3,1.0,1917,0.5774747009648629,0.9732796959181864,0.019999999999999962
5,2024/25,0.75,UEL,0.24,1.5,1917,0.5771588965556635,0.973392018970008,0.05000000000000004
5,2024/25,0.75,UEL,0.22,1.25,1917,0.5775673779077661,0.974062111102851,0.06500000000000003
5,2024/25,0.75,UEL,0.32,1.5,1917,0.5792412582860686,0.975350774294485,0.04999999999999998
5,2024/25,0.75,UEL,0.28,2.0,1917,0.5780792752121338,0.9758544707267809,0.02
5,2024/25,0.75,UEL,0.32,1.25,1917,0.5793501391741623,0.9758638772850825,0.04499999999999998
5,2024/25,0.75,UEL,0.3,2.0,1917,0.5785968428203057,0.975952105627916,0.039999999999999966
5,2024/25,0.75,UEL,0.2,1.0,1917,0.5786216861306241,0.9762976870829242,0.08000000000000002
5,2024/25,0.75,UEL,0.22,1.5,1917,0.5786250203962275,0.9771994073316722,0.07000000000000002
5,2024/25,0.75,UEL,0.26,2.0,1917,0.5782890248492596,0.9772417032580589,0.04000000000000002
5,2024/25,0.75,UEL,0.32,2.0,1917,0.5798417276737754,0.9774134958028615,0.059999999999999984
5,2024/25,0.75,UEL,0.32,1.0,1917,0.5798967432513842,0.9778638933996554,0.03999999999999998
5,2024/25,0.75,UEL,0.2,1.25,1917,0.5797184280294515,0.9794145982080036,0.08500000000000002
5,2024/25,0.75,UEL,0.34,1.5,1917,0.5817485629918351,0.979448715815717,0.06999999999999999
5,2024/25,0.75,UEL,0.34,2.0,1917,0.581813929772543,0.9801458251763722,0.08
5,2024/25,0.75,UEL,0.24,2.0,1917,0.579226091731683,0.9802713224541372,0.06000000000000004
5,2024/25,0.75,UEL,0.34,1.25,1917,0.5822142938024064,0.9808353570447375,0.065
5,2024/25,0.75,UEL,0.2,1.5,1917,0.5808858299460576,0.9831711977508751,0.09000000000000001
5,2024/25,0.75,UEL,0.18,1.0,1917,0.58150252248345,0.9835222000626469,0.10000000000000003
5,2024/25,0.75,UEL,0.34,1.0,1917,0.5832025986444637,0.9839324953988469,0.06
5,2024/25,0.75,UEL,0.36,2.0,1917,0.5845134491166081,0.9840789071953282,0.09999999999999996
5,2024/25,0.75,UEL,0.36,1.5,1917,0.5850505534068676,0.9848261417661558,0.08999999999999996
5,2024/25,0.75,UEL,0.22,2.0,1917,0.5808904758594046,0.9851490565132236,0.08000000000000003
5,2024/25,0.75,UEL,0.36,1.25,1917,0.5859143158889718,0.987149280790183,0.08499999999999996
5,2024/25,0.75,UEL,0.18,1.25,1917,0.5827053456094584,0.9873212638045372,0.10500000000000004
5,2024/25,0.75,UEL,0.38,2.0,1917,0.5879402857059711,0.9891611946100659,0.11999999999999998
5,2024/25,0.75,UEL,0.38,1.5,1917,0.589147229531166,0.9914406494852381,0.10999999999999997
5,2024/25,0.75,UEL,0.36,1.0,1917,0.587392267144101,0.9914466724178262,0.07999999999999996
5,2024/25,0.75,UEL,0.18,1.5,1917,0.5839413252051535,0.9916682089757991,0.11000000000000003
5,2024/25,0.75,UEL,0.2,2.0,1917,0.5832821772324235,0.9921464242496192,0.10000000000000002
5,2024/25,0.75,UEL,0.38,1.25,1917,0.5904502054338587,0.9947724242429066,0.10499999999999998
5,2024/25,0.75,UEL,0.38,1.0,1917,0.5924657487502963,1.0003937221491535,0.09999999999999998
5,2024/25,0.75,UEL,0.18,2.0,1917,0.5864011958507404,1.0016277395163735,0.12000000000000004
5,2024/25,0.85,ALL,0.26,1.0,4422,0.5690990762095138,0.9598392372237496,0.020000000000000018
5,2024/25,0.85,ALL,0.24,1.0,4422,0.5695602004703336,0.9606826531222237,0.040000000000000036
5,2024/25,0.85,ALL,0.26,1.25,4422,0.5694272572342594,0.9606888522879452,0.02500000000000002
5,2024/25,0.85,ALL,0.28,1.0,4422,0.569515493387133,0.960786025961819,0.0
5,2024/25,0.85,ALL,0.28,1.25,4422,0.5695319065335405,0.960791706577766,0.005
5,2024/25,0.85,ALL,0.28,1.5,4422,0.5698587387428786,0.9618629994200115,0.01
5,2024/25,0.85,ALL,0.24,1.25,4422,0.5701520047201962,0.9623236699306597,0.04500000000000003
5,2024/25,0.85,ALL,0.26,1.5,4422,0.5699984359586157,0.9624707518418105,0.03000000000000002
5,2024/25,0.85,ALL,0.3,1.25,4422,0.5704659526180392,0.9624822459064736,0.024999999999999963
5,2024/25,0.85,ALL,0.3,1.5,4422,0.5705072549780782,0.9628011242827363,0.029999999999999964
5,2024/25,0.85,ALL,0.3,1.0,4422,0.5708094520031916,0.9633805586596927,0.019999999999999962
5,2024/25,0.85,ALL,0.22,1.0,4422,0.5708988661695927,0.9635098834451543,0.060000000000000026
5,2024/25,0.85,ALL,0.24,1.5,4422,0.5709263466252893,0.9647787068426849,0.05000000000000004
5,2024/25,0.85,ALL,0.32,1.5,4422,0.5719439846642141,0.9651682252116832,0.04999999999999998
5,2024/25,0.85,ALL,0.32,1.25,4422,0.5722293954877559,0.9656486750926567,0.04499999999999998
5,2024/25,0.85,ALL,0.22,1.25,4422,0.5717061489913507,0.9658959874232602,0.06500000000000003
5,2024/25,0.85,ALL,0.3,2.0,4422,0.571299070241,0.9660884256435763,0.039999999999999966
5,2024/25,0.85,ALL,0.28,2.0,4422,0.5710670909805536,0.9663629750198228,0.02
5,2024/25,0.85,ALL,0.32,2.0,4422,0.5722522165725334,0.9671804314780532,0.059999999999999984
5,2024/25,0.85,ALL,0.32,1.0,4422,0.572980952057689,0.9675202563084487,0.03999999999999998
5,2024/25,0.85,ALL,0.26,2.0,4422,0.571556278791194,0.968126683517494,0.04000000000000002
5,2024/25,0.85,ALL,0.2,1.0,4422,0.5731150733072907,0.9685829382330865,0.08000000000000002
5,2024/25,0.85,ALL,0.34,1.5,4422,0.5741689278012869,0.9688767843749971,0.06999999999999999
5,2024/25,0.85,ALL,0.22,1.5,4422,0.5726424707428994,0.968990405511769,0.07000000000000002
5,2024/25,0.85,ALL,0.34,2.0,4422,0.5739265299751537,0.9695448969821612,0.08
5,2024/25,0.85,ALL,0.34,1.25,4422,0.5748222351426902,0.970209533845921,0.065
5,2024/25,0.85,ALL,0.24,2.0,4422,0.5727666336729211,0.9715388491396035,0.06000000000000004
5,2024/25,0.85,ALL,0.2,1.25,4422,0.5740896900477231,0.9716730058612904,0.08500000000000002
5,2024/25,0.85,ALL,0.36,2.0,4422,0.576322010448861,0.9731105144835921,0.09999999999999996
5,2024/25,0.85,ALL,0.34,1.0,4422,0.5760299935506257,0.9731350937375851,0.06
5,2024/25,0.85,ALL,0.36,1.5,4422,0.577182084389296,0.9738631286469683,0.08999999999999996
5,2024/25,0.85,ALL,0.2,1.5,4422,0.5751468083114463,0.9753762484058834,0.09000000000000001
5,2024/25,0.85,ALL,0.36,1.25,4422,0.5782444715828423,0.9761083983754346,0.08499999999999996
5,2024/25,0.85,ALL,0.18,1.0,4422,0.576208821883428,0.9762590950994733,0.10000000000000003
5,2024/25,0.85,ALL,0.22,2.0,4422,0.5746981556257353,0.9768073724136932,0.08000000000000003
5,2024/25,0.85,ALL,0.38,2.0,4422,0.579438657993655,0.9778247339592332,0.11999999999999998
5,2024/25,0.85,ALL,0.18,1.25,4422,0.5773026278893132,0.9800163771622892,0.10500000000000004
5,2024/25,0.85,ALL,0.38,1.5,4422,0.580983454428242,0.9800836295194256,0.10999999999999997
5,2024/25,0.85,ALL,0.36,1.0,4422,0.5799565764820017,0.9801830503862797,0.07999999999999996
5,2024/25,0.85,ALL,0.38,1.25,4422,0.5824961048082121,0.9833103995283801,0.10499999999999998
5,2024/25,0.85,ALL,0.2,2.0,4422,0.5773508446496363,0.9842064947593848,0.10000000000000002
5,2024/25,0.85,ALL,0.18,1.5,4422,0.5784393593309296,0.9843006614117371,0.11000000000000003
5,2024/25,0.85,ALL,0.38,1.0,4422,0.5847607008518165,0.9886477170510645,0.09999999999999998
5,2024/25,0.85,ALL,0.18,2.0,4422,0.5807247007446241,0.9941040417643073,0.12000000000000004
5,2024/25,0.85,UCL,0.26,1.0,1250,0.5569664114682269,0.9412825434408173,0.020000000000000018
5,2024/25,0.85,UCL,0.28,1.0,1250,0.5567962590663449,0.9412897687389704,0.0
5,2024/25,0.85,UCL,0.28,1.25,1250,0.5569751331631991,0.9422440697386879,0.005
5,2024/25,0.85,UCL,0.3,1.25,1250,0.5572390994948857,0.9429054703093365,0.024999999999999963
5,2024/25,0.85,UCL,0.3,1.0,1250,0.5574457741262043,0.9429378915348016,0.019999999999999962
5,2024/25,0.85,UCL,0.24,1.0,1250,0.5579562313318501,0.943060312844105,0.040000000000000036
5,2024/25,0.85,UCL,0.26,1.25,1250,0.5574777242333369,0.9431600706164641,0.02500000000000002
5,2024/25,0.85,UCL,0.3,1.5,1250,0.5574792364236344,0.9442436245519559,0.029999999999999964
5,2024/25,0.85,UCL,0.28,1.5,1250,0.5575109567466894,0.9444049531337627,0.01
5,2024/25,0.85,UCL,0.32,1.25,1250,0.5582696232283967,0.9450308055496227,0.04499999999999998
5,2024/25,0.85,UCL,0.32,1.5,1250,0.5581695455333574,0.9454958792612209,0.04999999999999998
5,2024/25,0.85,UCL,0.24,1.25,1250,0.5587468727052992,0.9458054801186246,0.04500000000000003
5,2024/25,0.85,UCL,0.26,1.5,1250,0.5582647065025224,0.9460988589974498,0.03000000000000002
5,2024/25,0.85,UCL,0.32,1.0,1250,0.558914956647805,0.9461231155442139,0.03999999999999998
5,2024/25,0.85,UCL,0.22,1.0,1250,0.5597657186572149,0.9468188182258713,0.060000000000000026
5,2024/25,0.85,UCL,0.34,1.5,1250,0.5595818840758587,0.9480723171591732,0.06999999999999999
5,2024/25,0.85,UCL,0.34,1.25,1250,0.5600667043637322,0.9485372426214402,0.065
5,2024/25,0.85,UCL,0.24,1.5,1250,0.5597404856911333,0.9494820386509902,0.05000000000000004
5,2024/25,0.85,UCL,0.32,2.0,1250,0.5589423414487333,0.9498283162785767,0.059999999999999984
5,2024/25,0.85,UCL,0.3,2.0,1250,0.558733698963753,0.9499609168078903,0.039999999999999966
5,2024/25,0.85,UCL,0.22,1.25,1250,0.560782578579086,0.9503825828255512,0.06500000000000003
5,2024/25,0.85,UCL,0.34,1.0,1250,0.561203806631147,0.9507745816229192,0.06
5,2024/25,0.85,UCL,0.34,2.0,1250,0.5598023511838981,0.9509460228920196,0.08
5,2024/25,0.85,UCL,0.28,2.0,1250,0.5591764237289568,0.9514403349139074,0.02
5,2024/25,0.85,UCL,0.36,1.5,1250,0.561716252051138,0.9519075489024642,0.08999999999999996
5,2024/25,0.85,UCL,0.2,1.0,1250,0.5623948734443209,0.9528228283839432,0.08000000000000002
5,2024/25,0.85,UCL,0.36,2.0,1250,0.561313728169247,0.9532403849184737,0.09999999999999996
5,2024/25,0.85,UCL,0.36,1.25,1250,0.5626303429008921,0.9533672640665851,0.08499999999999996
5,2024/25,0.85,UCL,0.26,2.0,1250,0.5602705157443447,0.9543917219028062,0.04000000000000002
5,2024/25,0.85,UCL,0.22,1.5,1250,0.5619382943125223,0.9547607845050669,0.07000000000000002
5,2024/25,0.85,UCL,0.38,2.0,1250,0.5634764724047802,0.9566565304128478,0.11999999999999998
5,2024/25,0.85,UCL,0.36,1.0,1250,0.5643123240762303,0.9568498126184842,0.07999999999999996
5,2024/25,0.85,UCL,0.38,1.5,1250,0.5645726494591953,0.9569563690689386,0.10999999999999997
5,2024/25,0.85,UCL,0.2,1.25,1250,0.5635848418546973,0.9571616152661881,0.08500000000000002
5,2024/25,0.85,UCL,0.24,2.0,1250,0.5620159750099171,0.9589771372482797,0.06000000000000004
5,2024/25,0.85,UCL,0.38,1.25,1250,0.5659605388398765,0.9594851918482178,0.10499999999999998
5,2024/25,0.85,UCL,0.18,1.0,1250,0.5658436956931682,0.9614332263824563,0.10000000000000003
5,2024/25,0.85,UCL,0.2,1.5,1250,0.5648581323666897,0.9622087817221618,0.09000000000000001
5,2024/25,0.85,UCL,0.38,1.0,1250,0.568240508983055,0.9643323373406167,0.09999999999999998
5,2024/25,0.85,UCL,0.22,2.0,1250,0.5644128015256736,0.9654075695802261,0.08000000000000003
5,2024/25,0.85,UCL,0.18,1.25,1250,0.5671536625321328,0.9665080713121385,0.10500000000000004
5,2024/25,0.85,UCL,0.18,1.5,1250,0.5684999998536349,0.9721945102434116,0.11000000000000003
5,2024/25,0.85,UCL,0.2,2.0,1250,0.5674609952916142,0.9739608369953917,0.10000000000000002
5,2024/25,0.85,UCL,0.18,2.0,1250,0.5711605563077392,0.9850090736088961,0.12000000000000004
5,2024/25,0.85,UECL,0.26,1.25,1255,0.5721289036945617,0.9651905304779527,0.02500000000000002
5,2024/25,0.85,UECL,0.26,1.0,1255,0.5722276355450302,0.9652739103571639,0.020000000000000018
5,2024/25,0.85,UECL,0.28,1.25,1255,0.5724592603273498,0.965698770352,0.005
5,2024/25,0.85,UECL,0.28,1.5,1255,0.5723424633519741,0.9657139989134184,0.01
5,2024/25,0.85,UECL,0.26,1.5,1255,0.5722673513854374,0.9658285105807024,0.03000000000000002
5,2024/25,0.85,UECL,0.24,1.0,1255,0.5725097060210906,0.9658353869807832,0.040000000000000036
5,2024/25,0.85,UECL,0.24,1.25,1255,0.5726803772771302,0.9664333986790324,0.04500000000000003
5,2024/25,0.85,UECL,0.28,1.0,1255,0.5728710300091232,0.966507408016397,0.0
5,2024/25,0.85,UECL,0.3,1.5,1255,0.5732614206069209,0.9671633232506657,0.029999999999999964
5,2024/25,0.85,UECL,0.28,2.0,1255,0.5726940240116204,0.967615998843738,0.02
5,2024/25,0.85,UECL,0.24,1.5,1255,0.5730360847073106,0.9676616851628637,0.05000000000000004
5,2024/25,0.85,UECL,0.3,1.25,1255,0.5736714471754948,0.9678069768125434,0.024999999999999963
5,2024/25,0.85,UECL,0.3,2.0,1255,0.5731641216572928,0.9679803173385698,0.039999999999999966
5,2024/25,0.85,UECL,0.22,1.0,1255,0.5737172414373043,0.968387893726206,0.060000000000000026
5,2024/25,0.85,UECL,0.26,2.0,1255,0.5730045755096962,0.9687647652745782,0.04000000000000002
5,2024/25,0.85,UECL,0.3,1.0,1255,0.5744398894133695,0.9693908048453688,0.019999999999999962
5,2024/25,0.85,UECL,0.22,1.25,1255,0.5741136810750553,0.9696284658881867,0.06500000000000003
5,2024/25,0.85,UECL,0.32,2.0,1255,0.5744148684467136,0.9697354047928982,0.059999999999999984
5,2024/25,0.85,UECL,0.32,1.5,1255,0.5750242231502777,0.9700592250586735,0.04999999999999998
5,2024/25,0.85,UECL,0.32,1.25,1255,0.5757654642389962,0.9714022212587132,0.04499999999999998
5,2024/25,0.85,UECL,0.22,1.5,1255,0.5746486633175941,0.971417773332139,0.07000000000000002
5,2024/25,0.85,UECL,0.24,2.0,1255,0.5740957761515202,0.9715858560327149,0.06000000000000004
5,2024/25,0.85,UECL,0.34,2.0,1255,0.5764462643798827,0.972787650890328,0.08
5,2024/25,0.85,UECL,0.2,1.0,1255,0.5758502417936713,0.9731958886353707,0.08000000000000002
5,2024/25,0.85,UECL,0.32,1.0,1255,0.5769342137577692,0.973818563994616,0.03999999999999998
5,2024/25,0.85,UECL,0.34,1.5,1255,0.5776308709820446,0.9743139243794069,0.06999999999999999
5,2024/25,0.85,UECL,0.2,1.25,1255,0.5764288150883372,0.9750444116439166,0.08500000000000002
5,2024/25,0.85,UECL,0.22,2.0,1255,0.5759676259370924,0.976287392336502,0.08000000000000003
5,2024/25,0.85,UECL,0.34,1.25,1255,0.5787413115178546,0.9764018514041184,0.065
5,2024/25,0.85,UECL,0.36,2.0,1255,0.5792583094568,0.9770664105397339,0.09999999999999996
5,2024/25,0.85,UECL,0.2,1.5,1255,0.5771050872162874,0.9773681818538144,0.09000000000000001
5,2024/25,0.85,UECL,0.34,1.0,1255,0.5803540030423221,0.9797171550187039,0.06
5,2024/25,0.85,UECL,0.36,1.5,1255,0.5810813641022213,0.9798635398545802,0.08999999999999996
5,2024/25,0.85,UECL,0.18,1.0,1255,0.5789087070901915,0.980619291428895,0.10000000000000003
5,2024/25,0.85,UECL,0.38,2.0,1255,0.5828510036774655,0.9825199623711375,0.11999999999999998
5,2024/25,0.85,UECL,0.36,1.25,1255,0.5825989890120694,0.9827481112749175,0.08499999999999996
5,2024/25,0.85,UECL,0.18,1.25,1255,0.5796257793169758,0.9830447273391597,0.10500000000000004
5,2024/25,0.85,UECL,0.2,2.0,1255,0.578620124866413,0.9831441931192604,0.10000000000000002
5,2024/25,0.85,UECL,0.18,1.5,1255,0.5804053564033909,0.9858787706264548,0.11000000000000003
5,2024/25,0.85,UECL,0.38,1.5,1255,0.5853757025108083,0.9866642503049877,0.10999999999999997
5,2024/25,0.85,UECL,0.36,1.0,1255,0.5846992572670283,0.9870402426565201,0.07999999999999996
5,2024/25,0.85,UECL,0.38,1.25,1255,0.5873384967216408,0.990404567245855,0.10499999999999998
5,2024/25,0.85,UECL,0.18,2.0,1255,0.5820532729394818,0.9925251403897454,0.12000000000000004
5,2024/25,0.85,UECL,0.38,1.0,1255,0.5899699764318879,0.9957659318989986,0.09999999999999998
5,2024/25,0.85,UEL,0.26,1.0,1917,0.5749621377434393,0.9683814137736875,0.020000000000000018
5,2024/25,0.85,UEL,0.24,1.0,1917,0.5751957413972528,0.9688001514817206,0.040000000000000036
5,2024/25,0.85,UEL,0.26,1.25,1917,0.5754503923117106,0.9691715705774039,0.02500000000000002
5,2024/25,0.85,UEL,0.28,1.25,1917,0.5758032355380767,0.9696733868136466,0.005
5,2024/25,0.85,UEL,0.28,1.0,1917,0.5756124388437774,0.9697531553567404,0.0
5,2024/25,0.85,UEL,0.24,1.25,1917,0.575933594422684,0.9704040182279139,0.04500000000000003
5,2024/25,0.85,UEL,0.28,1.5,1917,0.5762842228904121,0.9707255729690907,0.01
5,2024/25,0.85,UEL,0.26,1.5,1917,0.5761641495524891,0.9709479969321296,0.03000000000000002
5,2024/25,0.85,UEL,0.22,1.0,1917,0.5763132498052181,0.9711999870556831,0.060000000000000026
5,2024/25,0.85,UEL,0.3,1.25,1917,0.5769921241017822,0.9717615532665691,0.024999999999999963
5,2024/25,0.85,UEL,0.3,1.5,1917,0.577199245238306,0.9720459416842617,0.029999999999999964
5,2024/25,0.85,UEL,0.3,1.0,1917,0.5771466446982674,0.9727756942585922,0.019999999999999962
5,2024/25,0.85,UEL,0.24,1.5,1917,0.576839025224537,0.9728656643011062,0.05000000000000004
5,2024/25,0.85,UEL,0.22,1.25,1917,0.5772528418709968,0.97356812893273,0.06500000000000003
5,2024/25,0.85,UEL,0.32,1.5,1917,0.578909216596171,0.9747938003969231,0.04999999999999998
5,2024/25,0.85,UEL,0.28,2.0,1917,0.5777554233282359,0.9752731238113621,0.02
5,2024/25,0.85,UEL,0.32,1.25,1917,0.5790170580028273,0.975326106751703,0.04499999999999998
5,2024/25,0.85,UEL,0.3,2.0,1917,0.5782714617741829,0.9753659749223403,0.039999999999999966
5,2024/25,0.85,UEL,0.2,1.0,1917,0.578314662967335,0.9758395290294155,0.08000000000000002
5,2024/25,0.85,UEL,0.26,2.0,1917,0.5779671246059258,0.9766649774211034,0.04000000000000002
5,2024/25,0.85,UEL,0.22,1.5,1917,0.5783088499065561,0.9766798575951351,0.07000000000000002
5,2024/25,0.85,UEL,0.32,2.0,1917,0.5795152399437667,0.9768223993910501,0.059999999999999984
5,2024/25,0.85,UEL,0.32,1.0,1917,0.579564755306909,0.9773491816131715,0.03999999999999998
5,2024/25,0.85,UEL,0.34,1.5,1917,0.5814141369640069,0.9788830302353236,0.06999999999999999
5,2024/25,0.85,UEL,0.2,1.25,1917,0.5794081346566494,0.978928156610733,0.08500000000000002
5,2024/25,0.85,UEL,0.34,2.0,1917,0.5814867578369872,0.9795495586712214,0.08
5,2024/25,0.85,UEL,0.24,2.0,1917,0.5789065656072525,0.9796990714730937,0.06000000000000004
5,2024/25,0.85,UEL,0.34,1.25,1917,0.581878037241212,0.9802872623253485,0.065
5,2024/25,0.85,UEL,0.2,1.5,1917,0.580573623598546,0.9826581768761489,0.09000000000000001
5,2024/25,0.85,UEL,0.18,1.0,1917,0.5811999808836038,0.9830719743393515,0.10000000000000003
5,2024/25,0.85,UEL,0.34,1.0,1917,0.5828667706697022,0.9834064308453202,0.06
5,2024/25,0.85,UEL,0.36,2.0,1917,0.5841860154538446,0.9834772397866386,0.09999999999999996
5,2024/25,0.85,UEL,0.36,1.5,1917,0.5847140063418138,0.9842512134748651,0.08999999999999996
5,2024/25,0.85,UEL,0.22,2.0,1917,0.5805737463322163,0.9845811483858942,0.08000000000000003
5,2024/25,0.85,UEL,0.36,1.25,1917,0.5855750618169363,0.986590181472571,0.08499999999999996
5,2024/25,0.85,UEL,0.18,1.25,1917,0.5823994727796413,0.9868420437458656,0.10500000000000004
5,2024/25,0.85,UEL,0.38,2.0,1917,0.5876130127943391,0.9885538642545079,0.11999999999999998
5,2024/25,0.85,UEL,0.38,1.5,1917,0.5888088247295916,0.9908558759864203,0.10999999999999997
5,2024/25,0.85,UEL,0.36,1.0,1917,0.5870526907866471,0.9909085438190358,0.07999999999999996
5,2024/25,0.85,UEL,0.18,1.5,1917,0.5836333463005067,0.9911614657392991,0.11000000000000003
5,2024/25,0.85,UEL,0.2,2.0,1917,0.5829686667808167,0.9915827392890392,0.10000000000000002
5,2024/25,0.85,UEL,0.38,1.25,1917,0.59010813173,0.9942015466931019,0.10499999999999998
5,2024/25,0.85,UEL,0.38,1.0,1917,0.5921225156577438,0.9998427431355202,0.09999999999999998
5,2024/25,0.85,UEL,0.18,2.0,1917,0.586091326953054,1.0010681687436183,0.12000000000000004
5,2024/25,0.9,ALL,0.26,1.0,4422,0.5690724787225816,0.9597613444384221,0.020000000000000018
5,2024/25,0.9,ALL,0.24,1.0,4422,0.5695430973244272,0.9606148195901989,0.040000000000000036
5,2024/25,0.9,ALL,0.26,1.25,4422,0.569415562212943,0.9606330529968811,0.02500000000000002
5,2024/25,0.9,ALL,0.28,1.0,4422,0.5694778822710709,0.9606983411408434,0.0
5,2024/25,0.9,ALL,0.28,1.25,4422,0.5695099494422515,0.9607218493382801,0.005
