season,local_team_id,team_name,country,country_code,club_id,uefa_team_id,uefa_team_name,resolution_method,similarity,runner_up_similarity,identity_status,event_identity_verified
2018/19,208,Atlético Madrid,Spain,ESP,AO-UEFA-50124,50124,Atleti,fixture_graph_unique,,,VERIFIED,True
2018/19,209,FC Barcelona,Spain,ESP,AO-UEFA-50080,50080,Barcelona,exact_name_country,1.0,,VERIFIED,True
2018/19,210,Real Betis,Spain,ESP,AO-UEFA-52265,52265,Real Betis,exact_name_country,1.0,,VERIFIED,True
2018/19,211,Real Madrid,Spain,ESP,AO-UEFA-50051,50051,Real Madrid,exact_name_country,1.0,,VERIFIED,True
2018/19,212,Sevilla,Spain,ESP,AO-UEFA-52714,52714,Sevilla,exact_name_country,1.0,,VERIFIED,True
2018/19,213,Valencia,Spain,ESP,AO-UEFA-52268,52268,Valencia,exact_name_country,1.0,,VERIFIED,True
2018/19,214,Villarreal,Spain,ESP,AO-UEFA-70691,70691,Villarreal,exact_name_country,1.0,,VERIFIED,True
2018/19,215,AIK Stockholm,Sweden,SWE,AO-UEFA-52341,52341,AIK,exact_name_country,1.0,,VERIFIED,True
2018/19,216,BK Häcken,Sweden,SWE,AO-UEFA-69621,69621,Häcken,exact_name_country,1.0,,VERIFIED,True
2018/19,217,Djurgårdens IF,Sweden,SWE,AO-UEFA-52809,52809,Djurgården,fixture_graph_unique,,,VERIFIED,True
2018/19,218,Malmö FF,Sweden,SWE,AO-UEFA-50152,50152,Malmö,exact_name_country,1.0,,VERIFIED,True
2018/19,219,FC Basel,Switzerland,SUI,AO-UEFA-59856,59856,Basel,fixture_graph_unique,,,VERIFIED,True
2018/19,220,FC Luzern,Switzerland,SUI,AO-UEFA-52808,52808,Luzern,exact_name_country,1.0,,VERIFIED,True
2018/19,221,FC Sankt Gallen,Switzerland,SUI,AO-UEFA-51151,51151,St. Gallen,fixture_graph_unique,,,VERIFIED,True
2018/19,222,FC Zürich,Switzerland,SUI,AO-UEFA-51150,51150,Zürich,exact_name_country,1.0,,VERIFIED,True
2018/19,223,Young Boys,Switzerland,SUI,AO-UEFA-50031,50031,Young Boys,exact_name_country,1.0,,VERIFIED,True
2018/19,224,Akhisarspor,Türkiye,TUR,AO-UEFA-2604479,2604479,Akhisar,fixture_graph_unique,,,VERIFIED,True
2018/19,225,Besiktas,Türkiye,TUR,AO-UEFA-50157,50157,Beşiktaş,exact_name_country,1.0,,VERIFIED,True
2018/19,226,Fenerbahçe,Türkiye,TUR,AO-UEFA-52692,52692,Fenerbahçe,exact_name_country,1.0,,VERIFIED,True
2018/19,227,Galatasaray,Türkiye,TUR,AO-UEFA-50067,50067,Galatasaray,exact_name_country,1.0,,VERIFIED,True
2018/19,228,Istanbul Basaksehir,Türkiye,TUR,AO-UEFA-2600288,2600288,Başakşehir,exact_name_country,1.0,,VERIFIED,True
2018/19,229,Dinamo Kiev,Ukraine,UKR,AO-UEFA-52723,52723,Dynamo Kyiv,exact_name_country,1.0,,VERIFIED,True
2018/19,230,FC Mariupol,Ukraine,UKR,AO-UEFA-64309,64309,Mariupol,exact_name_country,1.0,,VERIFIED,True
2018/19,231,Shakhtar Donetsk,Ukraine,UKR,AO-UEFA-52707,52707,Shakhtar,exact_name_country,1.0,,VERIFIED,True
2018/19,232,Vorskla Poltava,Ukraine,UKR,AO-UEFA-62174,62174,Vorskla Poltava,exact_name_country,1.0,,VERIFIED,True
2018/19,233,Zorya Luhansk,Ukraine,UKR,AO-UEFA-65130,65130,Zorya Luhansk,exact_name_country,1.0,,VERIFIED,True
2018/19,234,Bala Town,Wales,WAL,AO-UEFA-2600717,2600717,Bala,fixture_graph_unique,,,VERIFIED,True
2018/19,235,Cefn Druids,Wales,WAL,AO-UEFA-73933,73933,Cefn Druids,exact_name_country,1.0,,VERIFIED,True
2018/19,236,Connah's Quay,Wales,WAL,AO-UEFA-64275,64275,Connah's Quay,exact_name_country,1.0,,VERIFIED,True
2018/19,237,The New Saints,Wales,WAL,AO-UEFA-60457,60457,The New Saints,exact_name_country,1.0,,VERIFIED,True
2019/20,1,FK Kukësi,Albania,ALB,AO-UEFA-2604186,2604186,Kukës,exact_name_country,1.0,,VERIFIED,True
2019/20,2,KF Laçi,Albania,ALB,AO-UEFA-64111,64111,Laç,exact_name_country,1.0,,VERIFIED,True
2019/20,3,Partizani Tirana,Albania,ALB,AO-UEFA-52876,52876,Partizani,fixture_graph_unique,,,VERIFIED,True
2019/20,4,Teuta Durrës,Albania,ALB,AO-UEFA-59316,59316,Teuta,fixture_graph_unique,,,VERIFIED,True
2019/20,5,FC Santa Coloma,Andorra,AND,AO-UEFA-62180,62180,FC Santa Coloma,exact_name_country,1.0,,VERIFIED,True
2019/20,6,Sant Julià,Andorra,AND,AO-UEFA-63399,63399,Sant Julià,exact_name_country,1.0,,VERIFIED,True
2019/20,7,UE Engordany,Andorra,AND,AO-UEFA-84697,84697,Engordany,exact_name_country,1.0,,VERIFIED,True
2019/20,8,Alashkert FC,Armenia,ARM,AO-UEFA-2605268,2605268,Alashkert,fixture_graph_unique,,,VERIFIED,True
2019/20,9,Ararat-Armenia,Armenia,ARM,AO-UEFA-2610304,2610304,Ararat-Armenia,exact_name_country,1.0,,VERIFIED,True
2019/20,10,Pyunik Yerevan,Armenia,ARM,AO-UEFA-77431,77431,Pyunik,fixture_graph_unique,,,VERIFIED,True
2019/20,11,Urartu FC,Armenia,ARM,AO-UEFA-77866,77866,Urartu,fixture_graph_unique,,,VERIFIED,True
2019/20,12,Austria Wien,Austria,AUT,AO-UEFA-50110,50110,Austria Wien,exact_name_country,1.0,,VERIFIED,True
2019/20,13,FC Salzburg,Austria,AUT,AO-UEFA-50030,50030,Salzburg,exact_name_country,1.0,,VERIFIED,True
2019/20,14,LASK,Austria,AUT,AO-UEFA-63405,63405,LASK,exact_name_country,1.0,,VERIFIED,True
2019/20,15,Sturm Graz,Austria,AUT,AO-UEFA-50111,50111,Sturm Graz,exact_name_country,1.0,,VERIFIED,True
2019/20,16,Wolfsberger AC,Austria,AUT,AO-UEFA-2603990,2603990,Wolfsberger,exact_name_country,1.0,,VERIFIED,True
2019/20,17,Gabala FK,Azerbaijan,AZB,AO-UEFA-93628,93628,Gabala,fixture_graph_unique,,,VERIFIED,True
2019/20,18,Neftchi Baku,Azerbaijan,AZB,AO-UEFA-59890,59890,Neftchi,fixture_graph_unique,,,VERIFIED,True
2019/20,19,Qarabag FK,Azerbaijan,AZB,AO-UEFA-60609,60609,Qarabağ,exact_name_country,1.0,,VERIFIED,True
2019/20,20,Sabail FK,Azerbaijan,AZB,AO-UEFA-2608569,2608569,Sabail,fixture_graph_unique,,,VERIFIED,True
2019/20,21,BATE Borisov,Belarus,BLS,AO-UEFA-66168,66168,BATE,fixture_graph_unique,,,VERIFIED,True
2019/20,22,Dinamo Minsk,Belarus,BLS,AO-UEFA-50161,50161,Dinamo-Minsk,exact_name_country,1.0,,VERIFIED,True
2019/20,23,FC Vitebsk,Belarus,BLS,AO-UEFA-64296,64296,Vitebsk,exact_name_country,1.0,,VERIFIED,True
2019/20,24,Shakhtior Saligorsk,Belarus,BLS,AO-UEFA-64375,64375,Shakhtyor,fixture_graph_unique,,,VERIFIED,True
2019/20,25,AA Gent,Belgium,BEL,AO-UEFA-4608,4608,Gent,fixture_graph_unique,,,VERIFIED,True
2019/20,26,Club Brugge,Belgium,BEL,AO-UEFA-50043,50043,Club Brugge,exact_name_country,1.0,,VERIFIED,True
2019/20,27,Racing Genk,Belgium,BEL,AO-UEFA-61582,61582,Genk,fixture_graph_unique,,,VERIFIED,True
2019/20,28,Royal Antwerp,Belgium,BEL,AO-UEFA-50113,50113,Antwerp,fixture_graph_unique,,,VERIFIED,True
2019/20,29,Standard Liège,Belgium,BEL,AO-UEFA-52165,52165,Standard Liège,exact_name_country,1.0,,VERIFIED,True
2019/20,30,FK Sarajevo,Bosnia-Herzegovina,BOS,AO-UEFA-64378,64378,Sarajevo,exact_name_country,1.0,,VERIFIED,True
2019/20,31,Radnik Bijeljina,Bosnia-Herzegovina,BOS,AO-UEFA-77878,77878,Radnik Bijeljina,exact_name_country,1.0,,VERIFIED,True
2019/20,32,Siroki Brijeg,Bosnia-Herzegovina,BOS,AO-UEFA-73387,73387,Široki Brijeg,exact_name_country,1.0,,VERIFIED,True
2019/20,33,Zrinjski Mostar,Bosnia-Herzegovina,BOS,AO-UEFA-73390,73390,Zrinjski,fixture_graph_unique,,,VERIFIED,True
2019/20,34,CSKA Sofia,Bulgaria,BUL,AO-UEFA-2608297,2608297,CSKA Sofia,exact_name_country,1.0,,VERIFIED,True
2019/20,35,Levski Sofia,Bulgaria,BUL,AO-UEFA-50044,50044,Levski Sofia,exact_name_country,1.0,,VERIFIED,True
2019/20,36,Lokomotiv Plovdiv,Bulgaria,BUL,AO-UEFA-52369,52369,Lokomotiv Plovdiv,exact_name_country,1.0,,VERIFIED,True
2019/20,37,Ludogorets Razgrad,Bulgaria,BUL,AO-UEFA-2603104,2603104,Ludogorets,fixture_graph_unique,,,VERIFIED,True
2019/20,38,Dinamo Zagreb,Croatia,CRO,AO-UEFA-50164,50164,GNK Dinamo,exact_name_country,1.0,,VERIFIED,True
2019/20,39,Hajduk Split,Croatia,CRO,AO-UEFA-52359,52359,Hajduk Split,exact_name_country,1.0,,VERIFIED,True
2019/20,40,NK Osijek,Croatia,CRO,AO-UEFA-53082,53082,Osijek,exact_name_country,1.0,,VERIFIED,True
2019/20,41,NK Rijeka,Croatia,CRO,AO-UEFA-52356,52356,Rijeka,fixture_graph_unique,,,VERIFIED,True
2019/20,42,AEK Larnaca,Cyprus,CYP,AO-UEFA-54191,54191,AEK Larnaca,exact_name_country,1.0,,VERIFIED,True
2019/20,43,AEL Limassol,Cyprus,CYP,AO-UEFA-52800,52800,AEL,fixture_graph_unique,,,VERIFIED,True
2019/20,44,APOEL Nicosia,Cyprus,CYP,AO-UEFA-50118,50118,APOEL,fixture_graph_unique,,,VERIFIED,True
2019/20,45,Apollon Limassol,Cyprus,CYP,AO-UEFA-52741,52741,Apollon,fixture_graph_unique,,,VERIFIED,True
2019/20,46,FK Jablonec,Czechia,CZE,AO-UEFA-62169,62169,Jablonec,exact_name_country,1.0,,VERIFIED,True
2019/20,47,Mladá Boleslav,Czechia,CZE,AO-UEFA-88134,88134,Mladá Boleslav,exact_name_country,1.0,,VERIFIED,True
2019/20,48,Slavia Praha,Czechia,CZE,AO-UEFA-52498,52498,Slavia Praha,exact_name_country,1.0,,VERIFIED,True
2019/20,49,Sparta Praha,Czechia,CZE,AO-UEFA-50033,50033,Sparta Praha,exact_name_country,1.0,,VERIFIED,True
2019/20,50,Viktoria Plzen,Czechia,CZE,AO-UEFA-64388,64388,Viktoria Plzeň,exact_name_country,1.0,,VERIFIED,True
2019/20,51,Brøndby IF,Denmark,DEN,AO-UEFA-50021,50021,Brøndby,exact_name_country,1.0,,VERIFIED,True
2019/20,52,Esbjerg fB,Denmark,DEN,AO-UEFA-64140,64140,Esbjerg,exact_name_country,1.0,,VERIFIED,True
2019/20,53,FC København,Denmark,DEN,AO-UEFA-52709,52709,Copenhagen,fixture_graph_unique,,,VERIFIED,True
2019/20,54,FC Midtjylland,Denmark,DEN,AO-UEFA-75795,75795,Midtjylland,exact_name_country,1.0,,VERIFIED,True
2019/20,55,Arsenal,England,ENG,AO-UEFA-52280,52280,Arsenal,exact_name_country,1.0,,VERIFIED,True
2019/20,56,Chelsea,England,ENG,AO-UEFA-52914,52914,Chelsea,exact_name_country,1.0,,VERIFIED,True
2019/20,57,Liverpool,England,ENG,AO-UEFA-7889,7889,Liverpool,exact_name_country,1.0,,VERIFIED,True
2019/20,58,Manchester City,England,ENG,AO-UEFA-52919,52919,Man City,exact_name_country,1.0,,VERIFIED,True
2019/20,59,Manchester United,England,ENG,AO-UEFA-52682,52682,Man Utd,exact_name_country,1.0,,VERIFIED,True
2019/20,60,Tottenham Hotspur,England,ENG,AO-UEFA-1652,1652,Tottenham,exact_name_country,1.0,,VERIFIED,True
2019/20,61,Wolverhampton Wanderers,England,ENG,AO-UEFA-53357,53357,Wolves,fixture_graph_unique,,,VERIFIED,True
2019/20,62,Flora Tallinn,Estonia,EST,AO-UEFA-59341,59341,Flora Tallinn,exact_name_country,1.0,,VERIFIED,True
2019/20,63,Kalju Nomme,Estonia,EST,AO-UEFA-2600371,2600371,Kalju,fixture_graph_unique,,,VERIFIED,True
2019/20,64,Levadia Tallinn,Estonia,EST,AO-UEFA-77482,77482,Levadia Tallinn,exact_name_country,1.0,,VERIFIED,True
2019/20,65,Trans Narva,Estonia,EST,AO-UEFA-60565,60565,Trans,exact_name_country,1.0,,VERIFIED,True
2019/20,66,B36 Torshavn,Faroe Islands,FAR,AO-UEFA-57476,57476,B36 Tórshavn,exact_name_country,1.0,,VERIFIED,True
2019/20,67,HB Torshavn,Faroe Islands,FAR,AO-UEFA-59025,59025,H. Bóltfelag,fixture_graph_unique,,,VERIFIED,True
2019/20,68,KI Klaksvik,Faroe Islands,FAR,AO-UEFA-57475,57475,Klaksvík,exact_name_country,1.0,,VERIFIED,True
2019/20,69,NSI Runavik,Faroe Islands,FAR,AO-UEFA-64150,64150,Runavík,exact_name_country,1.0,,VERIFIED,True
2019/20,70,HJK Helsinki,Finland,FIN,AO-UEFA-50052,50052,HJK,exact_name_country,1.0,,VERIFIED,True
2019/20,71,Inter Turku,Finland,FIN,AO-UEFA-64161,64161,Inter Turku,exact_name_country,1.0,,VERIFIED,True
2019/20,72,KuPS Kuopio,Finland,FIN,AO-UEFA-52350,52350,KuPS Kuopio,exact_name_country,1.0,,VERIFIED,True
2019/20,73,RoPS Rovaniemi,Finland,FIN,AO-UEFA-52812,52812,RoPS,exact_name_country,1.0,,VERIFIED,True
2019/20,74,AS Saint-Étienne,France,FRA,AO-UEFA-50022,50022,St-Étienne,exact_name_country,1.0,,VERIFIED,True
2019/20,75,Lille OSC,France,FRA,AO-UEFA-75797,75797,Lille,fixture_graph_unique,,,VERIFIED,True
2019/20,76,Olympique Lyon,France,FRA,AO-UEFA-5312,5312,Lyon,fixture_graph_unique,,,VERIFIED,True
2019/20,77,Paris Saint-Germain,France,FRA,AO-UEFA-52747,52747,Paris,exact_name_country,1.0,,VERIFIED,True
2019/20,78,RC Strasbourg,France,FRA,AO-UEFA-59857,59857,Strasbourg,fixture_graph_unique,,,VERIFIED,True
2019/20,79,Stade Rennais,France,FRA,AO-UEFA-55031,55031,Rennes,fixture_graph_unique,,,VERIFIED,True
2019/20,80,Chikhura Sachkhere,Georgia,GEO,AO-UEFA-92452,92452,Chikhura,fixture_graph_unique,,,VERIFIED,True
2019/20,81,Dinamo Tbilisi,Georgia,GEO,AO-UEFA-52705,52705,Dinamo Tbilisi,exact_name_country,1.0,,VERIFIED,True
2019/20,82,Saburtalo Tbilisi,Georgia,GEO,AO-UEFA-2605905,2605905,Iberia Tbilisi,fixture_graph_unique,,,VERIFIED,True
2019/20,83,Torpedo Kutaisi,Georgia,GEO,AO-UEFA-64471,64471,Torpedo Kutaisi,exact_name_country,1.0,,VERIFIED,True
2019/20,84,Bayer Leverkusen,Germany,GER,AO-UEFA-50109,50109,Leverkusen,fixture_graph_unique,,,VERIFIED,True
2019/20,85,Bayern München,Germany,GER,AO-UEFA-50037,50037,Bayern München,exact_name_country,1.0,,VERIFIED,True
2019/20,86,Borussia Dortmund,Germany,GER,AO-UEFA-52758,52758,B. Dortmund,exact_name_country,1.0,,VERIFIED,True
2019/20,87,Borussia Mönchengladbach,Germany,GER,AO-UEFA-52757,52757,Mönchengladbach,exact_name_country,1.0,,VERIFIED,True
2019/20,88,Eintracht Frankfurt,Germany,GER,AO-UEFA-50072,50072,Frankfurt,exact_name_country,1.0,,VERIFIED,True
2019/20,89,RB Leipzig,Germany,GER,AO-UEFA-2603790,2603790,Leipzig,exact_name_country,1.0,,VERIFIED,True
2019/20,90,VfL Wolfsburg,Germany,GER,AO-UEFA-64332,64332,Wolfsburg,exact_name_country,1.0,,VERIFIED,True
2019/20,91,Europa FC,Gibraltar,GIB,AO-UEFA-2606416,2606416,Europa,exact_name_country,1.0,,VERIFIED,True
2019/20,92,Lincoln Red Imps,Gibraltar,GIB,AO-UEFA-2605572,2605572,L. Red Imps,exact_name_country,1.0,,VERIFIED,True
2019/20,93,St Joseph's FC,Gibraltar,GIB,AO-UEFA-2605575,2605575,St Joseph's,exact_name_country,1.0,,VERIFIED,True
2019/20,94,AEK Athens,Greece,GRE,AO-UEFA-50129,50129,AEK Athens,exact_name_country,1.0,,VERIFIED,True
2019/20,95,Aris Thessaloniki,Greece,GRE,AO-UEFA-52949,52949,Aris T.,fixture_graph_unique,,,VERIFIED,True
2019/20,96,Atromitos FC,Greece,GRE,AO-UEFA-84641,84641,Atromitos,exact_name_country,1.0,,VERIFIED,True
2019/20,97,Olympiakos Piraeus,Greece,GRE,AO-UEFA-2610,2610,Olympiacos,fixture_graph_unique,,,VERIFIED,True
2019/20,98,PAOK Thessaloniki,Greece,GRE,AO-UEFA-50130,50130,PAOK,fixture_graph_unique,,,VERIFIED,True
2019/20,99,DVSC Debrecen,Hungary,HUN,AO-UEFA-52958,52958,Debrecen,fixture_graph_unique,,,VERIFIED,True
2019/20,100,FC Fehérvár,Hungary,HUN,AO-UEFA-52288,52288,Fehérvár,fixture_graph_unique,,,VERIFIED,True
2019/20,101,Ferencváros,Hungary,HUN,AO-UEFA-52298,52298,Ferencváros,exact_name_country,1.0,,VERIFIED,True
2019/20,102,Honvéd Budapest,Hungary,HUN,AO-UEFA-50054,50054,Honvéd,fixture_graph_unique,,,VERIFIED,True
2019/20,103,Breidablik,Iceland,ISL,AO-UEFA-71235,71235,Breiðablik,exact_name_country,1.0,,VERIFIED,True
2019/20,104,KR Reykjavik,Iceland,ISL,AO-UEFA-52307,52307,KR,exact_name_country,1.0,,VERIFIED,True
2019/20,105,Stjarnan FC,Iceland,ISL,AO-UEFA-52308,52308,Stjarnan,fixture_graph_unique,,,VERIFIED,True
2019/20,106,Valur Reykjavik,Iceland,ISL,AO-UEFA-50057,50057,Valur,fixture_graph_unique,,,VERIFIED,True
2019/20,107,Cork City,Ireland,IRL,AO-UEFA-52803,52803,Cork,fixture_graph_unique,,,VERIFIED,True
2019/20,108,Dundalk,Ireland,IRL,AO-UEFA-50055,50055,Dundalk,exact_name_country,1.0,,VERIFIED,True
2019/20,109,Shamrock Rovers,Ireland,IRL,AO-UEFA-52381,52381,Shamrock Rovers,exact_name_country,1.0,,VERIFIED,True
2019/20,110,St. Patrick's Athletic,Ireland,IRL,AO-UEFA-50133,50133,St. Patrick's,exact_name_country,1.0,,VERIFIED,True
2019/20,111,Bnei Yehuda,Israel,ISR,AO-UEFA-64189,64189,Bnei Yehuda,exact_name_country,1.0,,VERIFIED,True
2019/20,112,Hapoel Beer-Sheva,Israel,ISR,AO-UEFA-59340,59340,H. Beer-Sheva,fixture_graph_unique,,,VERIFIED,True
2019/20,113,Maccabi Haifa,Israel,ISR,AO-UEFA-59045,59045,Maccabi Haifa,exact_name_country,1.0,,VERIFIED,True
2019/20,114,Maccabi Tel-Aviv,Israel,ISR,AO-UEFA-57477,57477,M. Tel-Aviv,fixture_graph_unique,,,VERIFIED,True
2019/20,115,AS Roma,Italy,ITA,AO-UEFA-50137,50137,Roma,exact_name_country,1.0,,VERIFIED,True
2019/20,116,Atalanta,Italy,ITA,AO-UEFA-52816,52816,Atalanta,exact_name_country,1.0,,VERIFIED,True
2019/20,117,Internazionale,Italy,ITA,AO-UEFA-50138,50138,Inter,fixture_graph_unique,,,VERIFIED,True
2019/20,118,Juventus,Italy,ITA,AO-UEFA-50139,50139,Juventus,exact_name_country,1.0,,VERIFIED,True
2019/20,119,Lazio,Italy,ITA,AO-UEFA-52973,52973,Lazio,exact_name_country,1.0,,VERIFIED,True
2019/20,120,Napoli,Italy,ITA,AO-UEFA-50136,50136,Napoli,exact_name_country,1.0,,VERIFIED,True
2019/20,121,Torino,Italy,ITA,AO-UEFA-50029,50029,Torino,exact_name_country,1.0,,VERIFIED,True
2019/20,122,FK Astana,Kazakhstan,KAZ,AO-UEFA-2600605,2600605,Astana,fixture_graph_unique,,,VERIFIED,True
2019/20,123,Kairat Almaty,Kazakhstan,KAZ,AO-UEFA-79970,79970,Kairat Almaty,exact_name_country,1.0,,VERIFIED,True
2019/20,124,Ordabasy Shymkent,Kazakhstan,KAZ,AO-UEFA-82825,82825,Ordabasy,fixture_graph_unique,,,VERIFIED,True
2019/20,125,Tobol Kustanai,Kazakhstan,KAZ,AO-UEFA-79969,79969,Tobol,fixture_graph_unique,,,VERIFIED,True
2019/20,126,FC Prishtina,Kosovo,KOS,AO-UEFA-2608287,2608287,Prishtina,exact_name_country,1.0,,VERIFIED,True
2019/20,127,Feronikeli,Kosovo,KOS,AO-UEFA-2608281,2608281,Feronikeli,exact_name_country,1.0,,VERIFIED,True
2019/20,128,FK Liepaja,Latvia,LAT,AO-UEFA-2606320,2606320,Liepāja,exact_name_country,1.0,,VERIFIED,True
2019/20,129,FK Ventspils,Latvia,LAT,AO-UEFA-64359,64359,Ventspils,exact_name_country,1.0,,VERIFIED,True
2019/20,130,RFS Riga,Latvia,LAT,AO-UEFA-2609104,2609104,RFS,fixture_graph_unique,,,VERIFIED,True
2019/20,131,Riga FC,Latvia,LAT,AO-UEFA-2607924,2607924,Riga,exact_name_country,1.0,,VERIFIED,True
2019/20,132,FC Vaduz,Liechtenstein,LIE,AO-UEFA-57482,57482,Vaduz,exact_name_country,1.0,,VERIFIED,True
2019/20,133,FK Riteriai,Lithuania,LIT,AO-UEFA-2606168,2606168,Riteriai,exact_name_country,1.0,,VERIFIED,True
2019/20,134,Kauno Zalgiris,Lithuania,LIT,AO-UEFA-2605907,2605907,Kauno Žalgiris,exact_name_country,1.0,,VERIFIED,True
2019/20,135,Suduva Marijampole,Lithuania,LIT,AO-UEFA-79557,79557,Sūduva,fixture_graph_unique,,,VERIFIED,True
2019/20,136,Zalgiris Vilnius,Lithuania,LIT,AO-UEFA-2602334,2602334,Žalgiris,fixture_graph_unique,,,VERIFIED,True
2019/20,137,CS Fola Esch,Luxembourg,LUX,AO-UEFA-7607,7607,Fola,exact_name_country,1.0,,VERIFIED,True
2019/20,138,F91 Dudelange,Luxembourg,LUX,AO-UEFA-59028,59028,Diddeleng,fixture_graph_unique,,,VERIFIED,True
2019/20,139,Jeunesse d'Esch,Luxembourg,LUX,AO-UEFA-50059,50059,Jeunesse Esch,fixture_graph_unique,,,VERIFIED,True
2019/20,140,Progrès Niederkorn,Luxembourg,LUX,AO-UEFA-52311,52311,Progrès,fixture_graph_unique,,,VERIFIED,True
2019/20,141,Balzan FC,Malta,MLT,AO-UEFA-84734,84734,Balzan,exact_name_country,1.0,,VERIFIED,True
2019/20,142,Gzira United,Malta,MLT,AO-UEFA-64201,64201,Gżira,fixture_graph_unique,,,VERIFIED,True
2019/20,143,Hibernians FC,Malta,MLT,AO-UEFA-52640,52640,Hibernians,exact_name_country,1.0,,VERIFIED,True
2019/20,144,Valletta FC,Malta,MLT,AO-UEFA-52641,52641,Valletta,exact_name_country,1.0,,VERIFIED,True
2019/20,145,Milsami Orhei,Moldova,MOL,AO-UEFA-2600714,2600714,Milsami,fixture_graph_unique,,,VERIFIED,True
2019/20,146,Petrocub Hîncesti,Moldova,MOL,AO-UEFA-2607112,2607112,Petrocub,fixture_graph_unique,,,VERIFIED,True
2019/20,147,Sheriff Tiraspol,Moldova,MOL,AO-UEFA-69606,69606,Sheriff,fixture_graph_unique,,,VERIFIED,True
2019/20,148,Speranta Nisporeni,Moldova,MOL,AO-UEFA-2606852,2606852,Speranța Nisporeni,exact_name_country,1.0,,VERIFIED,True
2019/20,149,Buducnost Podgorica,Montenegro,MON,AO-UEFA-53078,53078,Budućnost,fixture_graph_unique,,,VERIFIED,True
2019/20,150,OFK Titograd,Montenegro,MON,AO-UEFA-2600103,2600103,Titograd,exact_name_country,1.0,,VERIFIED,True
2019/20,151,Sutjeska Niksic,Montenegro,MON,AO-UEFA-73936,73936,Sutjeska,fixture_graph_unique,,,VERIFIED,True
2019/20,152,Zeta Golubovci,Montenegro,MON,AO-UEFA-75834,75834,Zeta,fixture_graph_unique,,,VERIFIED,True
2019/20,153,AZ Alkmaar,Netherlands,NED,AO-UEFA-52327,52327,AZ Alkmaar,exact_name_country,1.0,,VERIFIED,True
2019/20,154,Ajax,Netherlands,NED,AO-UEFA-50143,50143,Ajax,exact_name_country,1.0,,VERIFIED,True
2019/20,155,FC Utrecht,Netherlands,NED,AO-UEFA-52323,52323,Utrecht,exact_name_country,1.0,,VERIFIED,True
2019/20,156,Feyenoord,Netherlands,NED,AO-UEFA-52749,52749,Feyenoord,exact_name_country,1.0,,VERIFIED,True
2019/20,157,PSV Eindhoven,Netherlands,NED,AO-UEFA-50062,50062,PSV,exact_name_country,1.0,,VERIFIED,True
2019/20,158,Akademija Pandev,North Macedonia,MAC,AO-UEFA-2608458,2608458,Brera Strumica,exact_name_country,1.0,,VERIFIED,True
2019/20,159,FK Shkupi,North Macedonia,MAC,AO-UEFA-2606993,2606993,Shkupi,fixture_graph_unique,,,VERIFIED,True
2019/20,160,Makedonija GjP,North Macedonia,MAC,AO-UEFA-64395,64395,Makedonija,fixture_graph_unique,,,VERIFIED,True
2019/20,161,Shkendija Tetovo,North Macedonia,MAC,AO-UEFA-75807,75807,Shkëndija,fixture_graph_unique,,,VERIFIED,True
2019/20,162,Ballymena United,Northern Ireland,NIR,AO-UEFA-52374,52374,Ballymena,fixture_graph_unique,,,VERIFIED,True
2019/20,163,Cliftonville,Northern Ireland,NIR,AO-UEFA-52991,52991,Cliftonville,exact_name_country,1.0,,VERIFIED,True
2019/20,164,Crusaders Belfast,Northern Ireland,NIR,AO-UEFA-52992,52992,Crusaders,fixture_graph_unique,,,VERIFIED,True
2019/20,165,Linfield Belfast,Northern Ireland,NIR,AO-UEFA-50134,50134,Linfield,fixture_graph_unique,,,VERIFIED,True
2019/20,166,FK Haugesund,Norway,NOR,AO-UEFA-64214,64214,Haugesund,exact_name_country,1.0,,VERIFIED,True
2019/20,167,Molde FK,Norway,NOR,AO-UEFA-50142,50142,Molde,exact_name_country,1.0,,VERIFIED,True
2019/20,168,Rosenborg BK,Norway,NOR,AO-UEFA-52806,52806,Rosenborg,exact_name_country,1.0,,VERIFIED,True
2019/20,169,SK Brann Bergen,Norway,NOR,AO-UEFA-52770,52770,Brann,fixture_graph_unique,,,VERIFIED,True
2019/20,170,Cracovia Kraków,Poland,POL,AO-UEFA-88133,88133,Cracovia,fixture_graph_unique,,,VERIFIED,True
2019/20,171,Lechia Gdansk,Poland,POL,AO-UEFA-52763,52763,Lechia,fixture_graph_unique,,,VERIFIED,True
2019/20,172,Legia Warsaw,Poland,POL,AO-UEFA-50146,50146,Legia Warszawa,fixture_graph_unique,,,VERIFIED,True
2019/20,173,Piast Gliwice,Poland,POL,AO-UEFA-2600545,2600545,Piast,exact_name_country,1.0,,VERIFIED,True
2019/20,174,Benfica,Portugal,POR,AO-UEFA-50147,50147,Benfica,exact_name_country,1.0,,VERIFIED,True
2019/20,175,FC Porto,Portugal,POR,AO-UEFA-50064,50064,Porto,exact_name_country,1.0,,VERIFIED,True
2019/20,176,Sporting Braga,Portugal,POR,AO-UEFA-52336,52336,Braga,fixture_graph_unique,,,VERIFIED,True
2019/20,177,Sporting CP Lisbon,Portugal,POR,AO-UEFA-50149,50149,Sporting CP,fixture_graph_unique,,,VERIFIED,True
2019/20,178,Vitória Guimarães,Portugal,POR,AO-UEFA-50097,50097,Vitória SC,fixture_graph_unique,,,VERIFIED,True
