reserve_base,uel_multiplier,uecl_multiplier,stage_profile,reserve_decay,matches,brier,log_loss,advance_reserve_added,trophy_reserve_added,max_reserve,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation
74.27213309566253,0.65,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16132086473390195,0.6159941424269886,6563.738087910958,530.7360426454798,196.39621044107926,9.094947017729282e-13,548.7948788128015,0.907616391332332
74.27213309566253,0.65,0.25,LATE_BALANCED,0.25,6340,0.16132107969427176,0.6159910516490662,7026.1691139763,498.878707820879,194.8052467287327,9.094947017729282e-13,545.04944577573,0.907746944998562
74.27213309566253,0.65,0.25,SEMIFINAL_HEAVY,0.25,6340,0.1613214120847926,0.6159960281826579,6127.762615697695,498.987597541903,196.37667227504926,9.094947017729282e-13,548.7809325391877,0.9077442061104594
111.40819964349377,0.65,0.25,LATE_STRICT,0.25,6340,0.16132423935034113,0.6160021429222823,7536.826688203651,745.3131983678684,261.0930852252932,9.094947017729282e-13,595.4268067635026,0.9077798116557947
74.27213309566253,0.8,0.6,LATE_BALANCED,0.25,6340,0.1613249792218739,0.615995661276685,8595.452892417632,596.7088868386136,194.89296466099233,9.094947017729282e-13,545.4494585525294,0.9075862635632019
74.27213309566253,0.8,0.45,LATE_BALANCED,0.25,6340,0.1613261067943704,0.6159991256692255,8210.466110439262,572.7061900117242,194.85375102037332,9.094947017729282e-13,545.4362441329213,0.907626433922042
74.27213309566253,0.8,0.6,SEMIFINAL_HEAVY,0.25,6340,0.1613263451378534,0.6160044528253092,7454.538264459903,597.0168214526865,196.40921119612614,9.094947017729282e-13,549.1208452716132,0.9075241820995402
74.27213309566253,0.8,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16132655836506285,0.6160053918929239,7127.398497029708,572.9801978140747,196.3942778218529,9.094947017729282e-13,549.1103536899409,0.9076574746538728
111.40819964349377,0.65,0.45,LATE_STRICT,0.25,6340,0.16132672835830789,0.6160077248926206,8045.179807029126,793.1986532068906,261.13297765707375,9.094947017729282e-13,595.441501416572,0.9076026968918184
74.27213309566253,0.8,0.25,SEMIFINAL_HEAVY,0.25,6340,0.1613271266987953,0.6160073219718076,6691.520021873531,541.2251653021041,196.37474543310316,9.094947017729282e-13,549.0964175626709,0.9078053746114202
111.40819964349377,0.5,0.45,LATE_BALANCED,0.25,6340,0.16132719423578312,0.6160001327182522,10310.607275737128,728.6834313861693,287.3173120587868,9.094947017729282e-13,606.2683777923403,0.907556135794072
74.27213309566253,0.8,0.25,LATE_BALANCED,0.25,6340,0.1613280055735355,0.6160046832244539,7697.617805994937,540.9861699084335,194.80234258888322,9.094947017729282e-13,545.4186617586765,0.9076766468705921
